timestamp,data_name,n_estimators,learning_rate,max_depth,num_leaves,reg_lambda,00_pre,00_rec,00_spe,00_f1,00_geo,00_iba,01_pre,01_rec,01_spe,01_f1,01_geo,01_iba,02_pre,02_rec,02_spe,02_f1,02_geo,02_iba,03_pre,03_rec,03_spe,03_f1,03_geo,03_iba,avg_pre,avg_rec,avg_spe,avg_f1,avg_geo,avg_iba,auc,ap
2024-07-12 18:33:27,hf_copula_base_150000,500,0.01,5,31,1.0,0.9494572591587516,0.9875504032258065,0.6078947368421053,0.9681292617847612,0.7748075196377915,0.6231184355356842,0.6739659367396593,0.5479723046488625,0.9875285029550004,0.6044735406437534,0.7356210095359516,0.5173522016132515,0.5625,0.3183962264150943,0.990301126916682,0.4066265060240964,0.5615230554704651,0.2941224332588679,0.6120996441281139,0.4294631710362047,0.9899534540762248,0.5047688921496699,0.6520341628824515,0.4013193864777993,0.91048459549778,0.9227111111111111,0.6529667096789011,0.9141309539164808,0.7606375531449967,0.598070466170276,,
2024-07-12 18:33:39,hf_copula_base_150000,500,0.01,10,31,0.0,0.9514095136082574,0.984929435483871,0.6248120300751879,0.9678793432229624,0.7844716438887299,0.6375572325069151,0.6747279322853688,0.5519287833827893,0.9874819675182652,0.6071817192600653,0.7382545096000425,0.5212812134573857,0.5568400770712909,0.3408018867924528,0.9893774247182708,0.4228237015362107,0.5806734823408459,0.3153129132961368,0.5739837398373984,0.4406991260923845,0.9879257108622516,0.498587570621469,0.6598317947940915,0.4115529559599177,0.9106700466886464,0.9218222222222222,0.6677749109517533,0.9144226680304892,0.7702768490939176,0.6121417807974058,,
2024-07-12 18:33:51,hf_copula_base_150000,500,0.01,10,31,0.1,0.951009486742885,0.985282258064516,0.6214285714285714,0.9678425547716302,0.7824848535805338,0.6345606722484618,0.6748466257668712,0.5440158259149357,0.9876681092652054,0.6024096385542169,0.7330123342698632,0.5134693308042895,0.5598455598455598,0.3419811320754717,0.989469794938112,0.4245973645680819,0.5817043928211479,0.3164702792128496,0.5784313725490197,0.4419475655430712,0.9881100511544312,0.5010615711252654,0.6608273841150504,0.4128423073610083,0.9105942542128864,0.9218666666666666,0.6648098601196533,0.9143307251054456,0.7683636899899161,0.6092379873698348,,
2024-07-12 18:34:04,hf_copula_base_150000,500,0.01,10,31,1.0,0.951426068334469,0.985282258064516,0.6248120300751879,0.9680582380032684,0.7846121384852235,0.6378073393384183,0.6715506715506715,0.5440158259149357,0.9874819675182652,0.6010928961748633,0.7329432571049104,0.5133825589940114,0.5482041587901701,0.3419811320754717,0.9889617587289856,0.4212055192447349,0.5815550376615166,0.3163249719078295,0.5808580858085809,0.4394506866416979,0.9882943914466104,0.5003553660270078,0.6590194602023159,0.4104700019035922,0.9104611279146814,0.9217777777777778,0.6677723699912715,0.91430876837888,0.7701663875572853,0.6120069967697681,,
2024-07-12 18:44:27,hf_copula_base_150000,1000,0.01,-1,31,0.0,0.9527597481821288,0.9840221774193548,0.6360902255639098,0.9681386526493267,0.7911554138060152,0.6477048852082771,0.6682577565632458,0.5539070227497527,0.9870631485876497,0.6057328285559762,0.739419508736537,0.523058779468553,0.5456204379562044,0.3525943396226415,0.98849990762978,0.4283667621776504,0.590372316549281,0.3263756530468612,0.5762439807383628,0.4481897627965043,0.987833540716162,0.5042134831460674,0.665384761093916,0.4188448600252776,0.9112275358123184,0.9218222222222222,0.6776646002752793,0.9149954121137504,0.7767860200583998,0.6218461615661738,,
2024-07-12 18:57:52,hf_copula_base_150000,1000,0.01,-1,31,0.1,0.952538900541437,0.9842741935483872,0.6342105263157894,0.9681465506556604,0.790086738484688,0.6460893255754733,0.6654804270462633,0.5548961424332344,0.9868770068407092,0.605177993527508,0.7400096243644174,0.5239583566969049,0.5408921933085502,0.3431603773584906,0.9885922778496212,0.4199134199134199,0.5824480226771878,0.3173496994888829,0.5711974110032363,0.4406991260923845,0.9877874556431172,0.4975334742776603,0.6597856231132517,0.4115013796856917,0.9105501424277832,0.9214666666666668,0.6760005999825704,0.9144210404198934,0.7753722146272269,0.619860411925901,,
2024-07-12 19:08:46,hf_copula_base_150000,1000,0.01,-1,31,1.0,0.9525853658536584,0.9842741935483872,0.6345864661654136,0.9681705503222606,0.7903208729507802,0.6464488253306245,0.6654719235364397,0.5509396636993076,0.9869700777141792,0.6028138528138528,0.7374014935549896,0.5200513309281339,0.5437956204379562,0.3514150943396226,0.9884537225198596,0.4269340974212034,0.5893704761435439,0.3252295399164975,0.5739837398373984,0.4406991260923845,0.9879257108622516,0.498587570621469,0.6598317947940915,0.4115529559599177,0.9107993526654696,0.9216,0.6763359772617041,0.914638101434197,0.7757240204767718,0.6203006736756007,,
2024-07-12 19:09:03,hf_copula_base_150000,1000,0.01,5,31,0.0,0.9511234315728042,0.9857358870967742,0.6221804511278195,0.968120390079699,0.7831383012768257,0.6356026573667538,0.6666666666666666,0.5539070227497527,0.9869700777141792,0.6050783360345758,0.7393846477238711,0.5230145479794175,0.5498084291187739,0.3384433962264151,0.989146499168668,0.4189781021897811,0.5785932081731627,0.3129865062244784,0.5920138888888888,0.4257178526841448,0.9891700078344624,0.495279593318809,0.6489278324088481,0.3973799483166668,0.9104324246798736,0.922,0.6654670358451293,0.9142780054141104,0.7686853337987283,0.6099039256019375,,
2024-07-12 19:09:19,hf_copula_base_150000,1000,0.01,5,31,0.1,0.9511139215877032,0.9855342741935484,0.6221804511278195,0.9680182187236992,0.7830582094069828,0.6354602948313556,0.665083135391924,0.5539070227497527,0.9868770068407092,0.6044252563410686,0.7393497850674771,0.5229703155306727,0.5475728155339806,0.3325471698113207,0.9892388693885092,0.4137931034482758,0.5735578316809035,0.3073654922791636,0.582905982905983,0.4257178526841448,0.9887552421770588,0.492063492063492,0.6487917682352398,0.3972307829858194,0.9099443864027456,0.9216,0.6654515695340967,0.913848657889156,0.7684185224426485,0.6095592459146656,,
2024-07-12 19:09:35,hf_copula_base_150000,1000,0.01,5,31,1.0,0.9510309278350516,0.9857358870967742,0.6214285714285714,0.968072468072468,0.782664962882857,0.6348806149556994,0.6626794258373205,0.5479723046488625,0.9868770068407092,0.5998917162966974,0.73537831613631,0.5170461237120977,0.5480769230769231,0.3360849056603773,0.989146499168668,0.4166666666666667,0.576573679469844,0.3107270105869146,0.5948275862068966,0.4307116104868914,0.9891700078344624,0.499637943519189,0.6527227643645596,0.4022540542406319,0.910206606003996,0.9218222222222222,0.6647998630501889,0.9140707385700414,0.7681469224736059,0.6090874237430425,,
2024-07-12 19:09:55,hf_copula_base_150000,1000,0.01,10,31,0.0,0.9523066419584512,0.9842741935483872,0.6323308270676692,0.9680265701680464,0.788915023857332,0.6442914094750274,0.665083135391924,0.5539070227497527,0.9868770068407092,0.6044252563410686,0.7393497850674771,0.5229703155306727,0.5500945179584121,0.3431603773584906,0.9890079438389064,0.4226579520697168,0.5825704585870313,0.3174690259207068,0.5634028892455859,0.4382022471910112,0.9874648601318032,0.4929775280898876,0.6578064462529337,0.4089422155170091,0.9103968307489492,0.9213333333333332,0.6743473045457546,0.9142226679844436,0.7742435297050261,0.618144044515375,,
2024-07-12 19:10:15,hf_copula_base_150000,1000,0.01,10,31,0.1,0.952459895655566,0.9845766129032258,0.6334586466165414,0.9682520012887555,0.7897395575124598,0.6455873948837947,0.6646919431279621,0.5548961424332344,0.9868304714039742,0.6048517520215634,0.7399921768624553,0.5239361980646406,0.552434456928839,0.347877358490566,0.9889617587289856,0.426917510853835,0.58654701795749,0.3219817029769132,0.5774877650897227,0.4419475655430712,0.9880639660813862,0.5007072135785007,0.6608119735677467,0.4128250649626945,0.9111040001609476,0.9219555555555556,0.675359287275332,0.9148763268508064,0.7752563188404827,0.619638523195439,,
2024-07-12 19:10:36,hf_copula_base_150000,1000,0.01,10,31,1.0,0.9525319543370084,0.9841229838709676,0.6342105263157894,0.968069810104616,0.7900260473935474,0.6459806321206141,0.6682634730538922,0.5519287833827893,0.9871096840243846,0.6045503791982665,0.7381153344626761,0.5211049715011162,0.546617915904936,0.3525943396226415,0.9885460927397008,0.428673835125448,0.5903861082004702,0.326389292299289,0.5725806451612904,0.4431960049937578,0.9877874556431172,0.4996481351161154,0.661652064248256,0.4139421414888117,0.9109341082117915,0.9216444444444444,0.6760093142785475,0.9147306237448632,0.7755992047398489,0.6200639396739088,,
